Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
Lycoming County,000081,04,42,4204000081,PA,2019,03,06,"June, 2019",1,56800,54200,2700,4.70,,,20190306,03201906,602,No,0
McKean County,000083,04,42,4204000083,PA,2019,03,06,"June, 2019",1,17300,16400,900,4.90,,,20190306,03201906,603,No,0
Mercer County,000085,04,42,4204000085,PA,2019,03,06,"June, 2019",1,48900,46500,2300,4.70,,,20190306,03201906,604,No,0
Mifflin County,000087,04,42,4204000087,PA,2019,03,06,"June, 2019",1,21100,20100,1000,4.70,,,20190306,03201906,605,No,0
Monroe County,000089,04,42,4204000089,PA,2019,03,06,"June, 2019",1,83300,78800,4500,5.40,,,20190306,03201906,606,No,0
Montgomery County,000091,04,42,4204000091,PA,2019,03,06,"June, 2019",1,456000,440100,15900,3.50,,,20190306,03201906,607,No,0
Montour County,000093,04,42,4204000093,PA,2019,03,06,"June, 2019",1,9100,8800,300,3.50,,,20190306,03201906,608,No,0
Northampton County,000095,04,42,4204000095,PA,2019,03,06,"June, 2019",1,161300,154100,7200,4.40,,,20190306,03201906,609,No,0
Northumberland County,000097,04,42,4204000097,PA,2019,03,06,"June, 2019",1,43100,40700,2400,5.60,,,20190306,03201906,610,No,0
Perry County,000099,04,42,4204000099,PA,2019,03,06,"June, 2019",1,24400,23500,900,3.70,,,20190306,03201906,611,No,0
Philadelphia County,000101,04,42,4204000101,PA,2019,03,06,"June, 2019",1,723900,683100,40800,5.60,,,20190306,03201906,612,No,0
Pike County,000103,04,42,4204000103,PA,2019,03,06,"June, 2019",1,25400,24000,1400,5.40,,,20190306,03201906,613,No,0
Potter County,000105,04,42,4204000105,PA,2019,03,06,"June, 2019",1,7200,6900,400,5.20,,,20190306,03201906,614,No,0
Schuylkill County,000107,04,42,4204000107,PA,2019,03,06,"June, 2019",1,66400,62900,3500,5.30,,,20190306,03201906,615,No,0
Snyder County,000109,04,42,4204000109,PA,2019,03,06,"June, 2019",1,20100,18700,1400,6.70,,,20190306,03201906,616,No,0
Somerset County,000111,04,42,4204000111,PA,2019,03,06,"June, 2019",1,33600,31900,1700,5.20,,,20190306,03201906,617,No,0
Sullivan County,000113,04,42,4204000113,PA,2019,03,06,"June, 2019",1,2700,2500,100,5.00,,,20190306,03201906,618,No,0
Susquehanna County,000115,04,42,4204000115,PA,2019,03,06,"June, 2019",1,20600,19700,900,4.20,,,20190306,03201906,619,No,0
Tioga County,000117,04,42,4204000117,PA,2019,03,06,"June, 2019",1,19100,18200,1000,5.10,,,20190306,03201906,620,No,0
Union County,000119,04,42,4204000119,PA,2019,03,06,"June, 2019",1,19600,18800,800,4.10,,,20190306,03201906,621,No,0
Venango County,000121,04,42,4204000121,PA,2019,03,06,"June, 2019",1,22400,21300,1100,4.70,,,20190306,03201906,622,No,0
Warren County,000123,04,42,4204000123,PA,2019,03,06,"June, 2019",1,18800,18000,800,4.20,,,20190306,03201906,623,No,0
Washington County,000125,04,42,4204000125,PA,2019,03,06,"June, 2019",1,107100,102400,4700,4.40,,,20190306,03201906,624,No,0
Wayne County,000127,04,42,4204000127,PA,2019,03,06,"June, 2019",1,22400,21300,1100,4.90,,,20190306,03201906,625,No,0
Westmoreland County,000129,04,42,4204000129,PA,2019,03,06,"June, 2019",1,180900,172800,8100,4.50,,,20190306,03201906,626,No,0
Wyoming County,000131,04,42,4204000131,PA,2019,03,06,"June, 2019",1,13500,12800,700,4.90,,,20190306,03201906,627,No,0
York County,000133,04,42,4204000133,PA,2019,03,06,"June, 2019",1,234800,225700,9000,3.80,,,20190306,03201906,628,No,0
Berks County WDA,000001,15,42,4215000001,PA,2019,03,06,"June, 2019",1,215800,206300,9500,4.40,,,20190306,03201906,629,No,0
Bucks County WDA,000002,15,42,4215000002,PA,2019,03,06,"June, 2019",1,344100,331000,13000,3.80,,,20190306,03201906,630,No,0
Central WDA,000003,15,42,4215000003,PA,2019,03,06,"June, 2019",1,300800,287100,13700,4.50,,,20190306,03201906,631,No,0
Chester County WDA,000004,15,42,4215000004,PA,2019,03,06,"June, 2019",1,286800,277900,9000,3.10,,,20190306,03201906,632,No,0
Delaware County WDA,000005,15,42,4215000005,PA,2019,03,06,"June, 2019",1,298900,286800,12000,4.00,,,20190306,03201906,633,No,0
Lackawanna County WDA,000006,15,42,4215000006,PA,2019,03,06,"June, 2019",1,104700,99600,5100,4.90,,,20190306,03201906,634,No,0
Lancaster County WDA,000007,15,42,4215000007,PA,2019,03,06,"June, 2019",1,284600,274600,10000,3.50,,,20190306,03201906,635,No,0
Lehigh Valley WDA,000008,15,42,4215000008,PA,2019,03,06,"June, 2019",1,354300,338400,15900,4.50,,,20190306,03201906,636,No,0
Luzerne-Schuylkill Counties WDA,000009,15,42,4215000009,PA,2019,03,06,"June, 2019",1,223900,211600,12300,5.50,,,20190306,03201906,637,No,0
Montgomery County WDA,000010,15,42,4215000010,PA,2019,03,06,"June, 2019",1,456000,440100,15900,3.50,,,20190306,03201906,638,No,0
North Central WDA,000011,15,42,4215000011,PA,2019,03,06,"June, 2019",1,82900,78800,4100,5.00,,,20190306,03201906,639,No,0
Northern Tier WDA,000012,15,42,4215000012,PA,2019,03,06,"June, 2019",1,84500,80700,3800,4.50,,,20190306,03201906,640,No,0
Northwest WDA,000013,15,42,4215000013,PA,2019,03,06,"June, 2019",1,227400,217100,10400,4.60,,,20190306,03201906,641,No,0
Philadelphia County WDA,000014,15,42,4215000014,PA,2019,03,06,"June, 2019",1,723900,683100,40800,5.60,,,20190306,03201906,642,No,0
Pocono Counties WDA,000015,15,42,4215000015,PA,2019,03,06,"June, 2019",1,162700,154200,8500,5.20,,,20190306,03201906,643,No,0
South Central WDA,000016,15,42,4215000016,PA,2019,03,06,"June, 2019",1,754300,726100,28300,3.70,,,20190306,03201906,644,No,0
Southern Alleghenies WDA,000017,15,42,4215000017,PA,2019,03,06,"June, 2019",1,202100,192200,10000,4.90,,,20190306,03201906,645,No,0
Southwest Corner WDA,000018,15,42,4215000018,PA,2019,03,06,"June, 2019",1,207400,198400,9000,4.40,,,20190306,03201906,646,No,0
Three Rivers WDA,000019,15,42,4215000019,PA,2019,03,06,"June, 2019",1,649500,623000,26500,4.10,,,20190306,03201906,647,No,0
Tri-County WDA,000020,15,42,4215000020,PA,2019,03,06,"June, 2019",1,171200,163900,7300,4.30,,,20190306,03201906,648,No,0
West Central WDA,000021,15,42,4215000021,PA,2019,03,06,"June, 2019",1,89600,85200,4400,4.90,,,20190306,03201906,649,No,0
Westmoreland and Fayette Counties WDA,000022,15,42,4215000022,PA,2019,03,06,"June, 2019",1,237600,226300,11400,4.80,,,20190306,03201906,650,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",010900,31,42,4231010900,PA,2019,03,06,"June, 2019",1,443100,423500,19600,4.40,,,20190306,03201906,651,No,0
"Altoona, PA MSA",011020,31,42,4231011020,PA,2019,03,06,"June, 2019",1,59700,56900,2800,4.60,,,20190306,03201906,652,No,0
"Bloomsburg-Berwick, PA MSA",014100,31,42,4231014100,PA,2019,03,06,"June, 2019",1,42600,40700,2000,4.60,,,20190306,03201906,653,No,0
"Chambersburg-Waynesboro, PA MSA",016540,31,42,4231016540,PA,2019,03,06,"June, 2019",1,77600,74600,3000,3.80,,,20190306,03201906,654,No,0
"East Stroudsburg, PA MSA",020700,31,42,4231020700,PA,2019,03,06,"June, 2019",1,83300,78800,4500,5.40,,,20190306,03201906,655,No,0
"Erie, PA MSA",021500,31,42,4231021500,PA,2019,03,06,"June, 2019",1,128600,122800,5800,4.50,,,20190306,03201906,656,No,0
"Gettysburg, PA MSA",023900,31,42,4231023900,PA,2019,03,06,"June, 2019",1,55300,53500,1800,3.30,,,20190306,03201906,657,No,0
"Harrisburg-Carlisle, PA MSA",025420,31,42,4231025420,PA,2019,03,06,"June, 2019",1,300800,289400,11400,3.80,,,20190306,03201906,658,No,0
"Johnstown, PA MSA",027780,31,42,4231027780,PA,2019,03,06,"June, 2019",1,58000,54900,3100,5.40,,,20190306,03201906,659,No,0
"Lancaster, PA MSA",029540,31,42,4231029540,PA,2019,03,06,"June, 2019",1,284600,274600,10000,3.50,,,20190306,03201906,660,No,0
"Lebanon, PA MSA",030140,31,42,4231030140,PA,2019,03,06,"June, 2019",1,72400,69600,2800,3.90,,,20190306,03201906,661,No,0
"Montgomery-Bucks-Chester, PA Metro Division",033874,31,42,4231033874,PA,2019,03,06,"June, 2019",1,1088000,1049300,38700,3.60,,,20190306,03201906,662,No,0
"Philadelphia, PA Metro Division",037964,31,42,4231037964,PA,2019,03,06,"June, 2019",1,1022700,970000,52800,5.20,,,20190306,03201906,663,No,0
"Philadelphia, PA MSA - PA Part",037965,31,42,4231037965,PA,2019,03,06,"June, 2019",1,2108300,2017200,91100,4.30,,,20190306,03201906,664,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",037980,31,42,4231037980,PA,2019,03,06,"June, 2019",1,3129300,3003100,126200,4.00,,,20190306,03201906,665,No,0
"Pittsburgh, PA MSA",038300,31,42,4231038300,PA,2019,03,06,"June, 2019",1,1207100,1154800,52300,4.30,,,20190306,03201906,666,No,0
"Reading, PA MSA",039740,31,42,4231039740,PA,2019,03,06,"June, 2019",1,215800,206300,9500,4.40,,,20190306,03201906,667,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",042540,31,42,4231042540,PA,2019,03,06,"June, 2019",1,276500,261600,14900,5.40,,,20190306,03201906,668,No,0
"State College, PA MSA",044300,31,42,4231044300,PA,2019,03,06,"June, 2019",1,79600,76900,2700,3.40,,,20190306,03201906,669,No,0
"Williamsport, PA MSA",048700,31,42,4231048700,PA,2019,03,06,"June, 2019",1,56800,54200,2700,4.70,,,20190306,03201906,670,No,0
"York-Hanover, PA MSA",049620,31,42,4231049620,PA,2019,03,06,"June, 2019",1,234800,225700,9000,3.80,,,20190306,03201906,671,No,0
United States,000000,00,00,0000000000,US,2019,03,07,"July, 2019",1,163586000,157617000,5969000,3.60,63.1,60.8,20190307,03201907,672,No,0
Pennsylvania,000000,01,42,4201000000,PA,2019,03,07,"July, 2019",1,6493000,6205000,288000,4.40,63.2,60.4,20190307,03201907,673,No,0
Adams County,000001,04,42,4204000001,PA,2019,03,07,"July, 2019",1,55400,53600,1900,3.40,,,20190307,03201907,674,No,0
Allegheny County,000003,04,42,4204000003,PA,2019,03,07,"July, 2019",1,649700,622200,27500,4.20,,,20190307,03201907,675,No,0
Armstrong County,000005,04,42,4204000005,PA,2019,03,07,"July, 2019",1,32100,30500,1600,5.10,,,20190307,03201907,676,No,0
Beaver County,000007,04,42,4204000007,PA,2019,03,07,"July, 2019",1,83800,80000,3800,4.50,,,20190307,03201907,677,No,0
Bedford County,000009,04,42,4204000009,PA,2019,03,07,"July, 2019",1,23600,22500,1200,4.90,,,20190307,03201907,678,No,0
Berks County,000011,04,42,4204000011,PA,2019,03,07,"July, 2019",1,216100,206400,9700,4.50,,,20190307,03201907,679,No,0
Blair County,000013,04,42,4204000013,PA,2019,03,07,"July, 2019",1,59800,56900,2800,4.80,,,20190307,03201907,680,No,0
Bradford County,000015,04,42,4204000015,PA,2019,03,07,"July, 2019",1,28900,27700,1300,4.30,,,20190307,03201907,681,No,0
Bucks County,000017,04,42,4204000017,PA,2019,03,07,"July, 2019",1,345500,332000,13500,3.90,,,20190307,03201907,682,No,0
Butler County,000019,04,42,4204000019,PA,2019,03,07,"July, 2019",1,100000,96000,4000,4.00,,,20190307,03201907,683,No,0
Cambria County,000021,04,42,4204000021,PA,2019,03,07,"July, 2019",1,58000,54800,3200,5.50,,,20190307,03201907,684,No,0
Cameron County,000023,04,42,4204000023,PA,2019,03,07,"July, 2019",1,2100,2000,100,5.50,,,20190307,03201907,685,No,0
Carbon County,000025,04,42,4204000025,PA,2019,03,07,"July, 2019",1,32100,30400,1700,5.40,,,20190307,03201907,686,No,0
Centre County,000027,04,42,4204000027,PA,2019,03,07,"July, 2019",1,79600,76900,2700,3.40,,,20190307,03201907,687,No,0
Chester County,000029,04,42,4204000029,PA,2019,03,07,"July, 2019",1,288700,279200,9500,3.30,,,20190307,03201907,688,No,0
Clarion County,000031,04,42,4204000031,PA,2019,03,07,"July, 2019",1,17200,16400,800,4.90,,,20190307,03201907,689,No,0
Clearfield County,000033,04,42,4204000033,PA,2019,03,07,"July, 2019",1,36000,34100,1900,5.40,,,20190307,03201907,690,No,0
Clinton County,000035,04,42,4204000035,PA,2019,03,07,"July, 2019",1,18400,17400,1000,5.30,,,20190307,03201907,691,No,0
Columbia County,000037,04,42,4204000037,PA,2019,03,07,"July, 2019",1,33500,31900,1600,4.90,,,20190307,03201907,692,No,0
Crawford County,000039,04,42,4204000039,PA,2019,03,07,"July, 2019",1,38700,36800,1800,4.80,,,20190307,03201907,693,No,0
Cumberland County,000041,04,42,4204000041,PA,2019,03,07,"July, 2019",1,133200,128500,4700,3.50,,,20190307,03201907,694,No,0
Dauphin County,000043,04,42,4204000043,PA,2019,03,07,"July, 2019",1,144900,138800,6100,4.20,,,20190307,03201907,695,No,0
Delaware County,000045,04,42,4204000045,PA,2019,03,07,"July, 2019",1,299600,287200,12400,4.10,,,20190307,03201907,696,No,0
Elk County,000047,04,42,4204000047,PA,2019,03,07,"July, 2019",1,15600,14900,700,4.70,,,20190307,03201907,697,No,0
Erie County,000049,04,42,4204000049,PA,2019,03,07,"July, 2019",1,128700,122800,5900,4.60,,,20190307,03201907,698,No,0
Fayette County,000051,04,42,4204000051,PA,2019,03,07,"July, 2019",1,56900,53400,3400,6.00,,,20190307,03201907,699,No,0
Forest County,000053,04,42,4204000053,PA,2019,03,07,"July, 2019",1,1800,1700,100,6.80,,,20190307,03201907,700,No,0
Franklin County,000055,04,42,4204000055,PA,2019,03,07,"July, 2019",1,77800,74700,3000,3.90,,,20190307,03201907,701,No,0
Fulton County,000057,04,42,4204000057,PA,2019,03,07,"July, 2019",1,7900,7600,300,4.30,,,20190307,03201907,702,No,0
Greene County,000059,04,42,4204000059,PA,2019,03,07,"July, 2019",1,16600,15800,900,5.20,,,20190307,03201907,703,No,0
Huntingdon County,000061,04,42,4204000061,PA,2019,03,07,"July, 2019",1,19900,18800,1100,5.70,,,20190307,03201907,704,No,0
Indiana County,000063,04,42,4204000063,PA,2019,03,07,"July, 2019",1,39100,37100,2000,5.10,,,20190307,03201907,705,No,0
Jefferson County,000065,04,42,4204000065,PA,2019,03,07,"July, 2019",1,20600,19600,1000,4.80,,,20190307,03201907,706,No,0
Juniata County,000067,04,42,4204000067,PA,2019,03,07,"July, 2019",1,12700,12100,600,4.40,,,20190307,03201907,707,No,0
Lackawanna County,000069,04,42,4204000069,PA,2019,03,07,"July, 2019",1,105100,99900,5200,4.90,,,20190307,03201907,708,No,0
Lancaster County,000071,04,42,4204000071,PA,2019,03,07,"July, 2019",1,285600,275400,10200,3.60,,,20190307,03201907,709,No,0
Lawrence County,000073,04,42,4204000073,PA,2019,03,07,"July, 2019",1,40800,38700,2100,5.10,,,20190307,03201907,710,No,0
Lebanon County,000075,04,42,4204000075,PA,2019,03,07,"July, 2019",1,72700,69800,2900,3.90,,,20190307,03201907,711,No,0
Lehigh County,000077,04,42,4204000077,PA,2019,03,07,"July, 2019",1,193500,184700,8900,4.60,,,20190307,03201907,712,No,0
Luzerne County,000079,04,42,4204000079,PA,2019,03,07,"July, 2019",1,158300,149200,9100,5.80,,,20190307,03201907,713,No,0
Lycoming County,000081,04,42,4204000081,PA,2019,03,07,"July, 2019",1,56900,54200,2700,4.80,,,20190307,03201907,714,No,0
McKean County,000083,04,42,4204000083,PA,2019,03,07,"July, 2019",1,17300,16400,900,5.30,,,20190307,03201907,715,No,0
Mercer County,000085,04,42,4204000085,PA,2019,03,07,"July, 2019",1,49000,46600,2400,4.90,,,20190307,03201907,716,No,0
Mifflin County,000087,04,42,4204000087,PA,2019,03,07,"July, 2019",1,21100,20100,1000,4.80,,,20190307,03201907,717,No,0
Monroe County,000089,04,42,4204000089,PA,2019,03,07,"July, 2019",1,83400,78800,4600,5.50,,,20190307,03201907,718,No,0
Montgomery County,000091,04,42,4204000091,PA,2019,03,07,"July, 2019",1,457700,441100,16600,3.60,,,20190307,03201907,719,No,0
Montour County,000093,04,42,4204000093,PA,2019,03,07,"July, 2019",1,9200,8900,300,3.70,,,20190307,03201907,720,No,0
Northampton County,000095,04,42,4204000095,PA,2019,03,07,"July, 2019",1,161700,154400,7300,4.50,,,20190307,03201907,721,No,0
Northumberland County,000097,04,42,4204000097,PA,2019,03,07,"July, 2019",1,43200,40700,2500,5.70,,,20190307,03201907,722,No,0
Perry County,000099,04,42,4204000099,PA,2019,03,07,"July, 2019",1,24500,23600,900,3.80,,,20190307,03201907,723,No,0
Philadelphia County,000101,04,42,4204000101,PA,2019,03,07,"July, 2019",1,723300,682800,40500,5.60,,,20190307,03201907,724,No,0
Pike County,000103,04,42,4204000103,PA,2019,03,07,"July, 2019",1,25500,24000,1400,5.70,,,20190307,03201907,725,No,0
Potter County,000105,04,42,4204000105,PA,2019,03,07,"July, 2019",1,7300,6900,400,5.70,,,20190307,03201907,726,No,0
Schuylkill County,000107,04,42,4204000107,PA,2019,03,07,"July, 2019",1,66700,63000,3700,5.50,,,20190307,03201907,727,No,0
Snyder County,000109,04,42,4204000109,PA,2019,03,07,"July, 2019",1,20200,18800,1300,6.70,,,20190307,03201907,728,No,0
Somerset County,000111,04,42,4204000111,PA,2019,03,07,"July, 2019",1,33600,31700,1800,5.50,,,20190307,03201907,729,No,0
Sullivan County,000113,04,42,4204000113,PA,2019,03,07,"July, 2019",1,2600,2500,100,5.00,,,20190307,03201907,730,No,0
Susquehanna County,000115,04,42,4204000115,PA,2019,03,07,"July, 2019",1,20800,19900,900,4.20,,,20190307,03201907,731,No,0
Tioga County,000117,04,42,4204000117,PA,2019,03,07,"July, 2019",1,19200,18200,1000,5.20,,,20190307,03201907,732,No,0
Union County,000119,04,42,4204000119,PA,2019,03,07,"July, 2019",1,19700,18800,900,4.50,,,20190307,03201907,733,No,0
Venango County,000121,04,42,4204000121,PA,2019,03,07,"July, 2019",1,22300,21200,1100,4.90,,,20190307,03201907,734,No,0
Warren County,000123,04,42,4204000123,PA,2019,03,07,"July, 2019",1,19000,18200,800,4.40,,,20190307,03201907,735,No,0
Washington County,000125,04,42,4204000125,PA,2019,03,07,"July, 2019",1,107200,102300,4900,4.50,,,20190307,03201907,736,No,0
Wayne County,000127,04,42,4204000127,PA,2019,03,07,"July, 2019",1,23000,21900,1100,4.80,,,20190307,03201907,737,No,0
Westmoreland County,000129,04,42,4204000129,PA,2019,03,07,"July, 2019",1,180800,172600,8300,4.60,,,20190307,03201907,738,No,0
Wyoming County,000131,04,42,4204000131,PA,2019,03,07,"July, 2019",1,13600,12900,700,4.90,,,20190307,03201907,739,No,0
York County,000133,04,42,4204000133,PA,2019,03,07,"July, 2019",1,235300,226100,9200,3.90,,,20190307,03201907,740,No,0
Berks County WDA,000001,15,42,4215000001,PA,2019,03,07,"July, 2019",1,216100,206400,9700,4.50,,,20190307,03201907,741,No,0
Bucks County WDA,000002,15,42,4215000002,PA,2019,03,07,"July, 2019",1,345500,332000,13500,3.90,,,20190307,03201907,742,No,0
Central WDA,000003,15,42,4215000003,PA,2019,03,07,"July, 2019",1,302200,287900,14200,4.70,,,20190307,03201907,743,No,0
Chester County WDA,000004,15,42,4215000004,PA,2019,03,07,"July, 2019",1,288700,279200,9500,3.30,,,20190307,03201907,744,No,0
Delaware County WDA,000005,15,42,4215000005,PA,2019,03,07,"July, 2019",1,299600,287200,12400,4.10,,,20190307,03201907,745,No,0
Lackawanna County WDA,000006,15,42,4215000006,PA,2019,03,07,"July, 2019",1,105100,99900,5200,4.90,,,20190307,03201907,746,No,0
Lancaster County WDA,000007,15,42,4215000007,PA,2019,03,07,"July, 2019",1,285600,275400,10200,3.60,,,20190307,03201907,747,No,0
Lehigh Valley WDA,000008,15,42,4215000008,PA,2019,03,07,"July, 2019",1,355500,339000,16500,4.60,,,20190307,03201907,748,No,0
Luzerne-Schuylkill Counties WDA,000009,15,42,4215000009,PA,2019,03,07,"July, 2019",1,224900,212300,12600,5.60,,,20190307,03201907,749,No,0
Montgomery County WDA,000010,15,42,4215000010,PA,2019,03,07,"July, 2019",1,457700,441100,16600,3.60,,,20190307,03201907,750,No,0
North Central WDA,000011,15,42,4215000011,PA,2019,03,07,"July, 2019",1,83200,78800,4400,5.30,,,20190307,03201907,751,No,0
Northern Tier WDA,000012,15,42,4215000012,PA,2019,03,07,"July, 2019",1,84900,81000,3900,4.60,,,20190307,03201907,752,No,0
Northwest WDA,000013,15,42,4215000013,PA,2019,03,07,"July, 2019",1,228000,217200,10800,4.70,,,20190307,03201907,753,No,0
Philadelphia County WDA,000014,15,42,4215000014,PA,2019,03,07,"July, 2019",1,723300,682800,40500,5.60,,,20190307,03201907,754,No,0
Pocono Counties WDA,000015,15,42,4215000015,PA,2019,03,07,"July, 2019",1,163700,155000,8700,5.30,,,20190307,03201907,755,No,0
South Central WDA,000016,15,42,4215000016,PA,2019,03,07,"July, 2019",1,757200,727800,29500,3.90,,,20190307,03201907,756,No,0
Southern Alleghenies WDA,000017,15,42,4215000017,PA,2019,03,07,"July, 2019",1,202900,192300,10600,5.20,,,20190307,03201907,757,No,0
Southwest Corner WDA,000018,15,42,4215000018,PA,2019,03,07,"July, 2019",1,207700,198300,9400,4.50,,,20190307,03201907,758,No,0
Three Rivers WDA,000019,15,42,4215000019,PA,2019,03,07,"July, 2019",1,649700,622200,27500,4.20,,,20190307,03201907,759,No,0
Tri-County WDA,000020,15,42,4215000020,PA,2019,03,07,"July, 2019",1,171500,163800,7700,4.50,,,20190307,03201907,760,No,0
West Central WDA,000021,15,42,4215000021,PA,2019,03,07,"July, 2019",1,89800,85300,4500,5.00,,,20190307,03201907,761,No,0
Westmoreland and Fayette Counties WDA,000022,15,42,4215000022,PA,2019,03,07,"July, 2019",1,237700,226000,11700,4.90,,,20190307,03201907,762,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",010900,31,42,4231010900,PA,2019,03,07,"July, 2019",1,443800,424000,19800,4.50,,,20190307,03201907,763,No,0
"Altoona, PA MSA",011020,31,42,4231011020,PA,2019,03,07,"July, 2019",1,59800,56900,2800,4.80,,,20190307,03201907,764,No,0
"Bloomsburg-Berwick, PA MSA",014100,31,42,4231014100,PA,2019,03,07,"July, 2019",1,42700,40700,2000,4.60,,,20190307,03201907,765,No,0
"Chambersburg-Waynesboro, PA MSA",016540,31,42,4231016540,PA,2019,03,07,"July, 2019",1,77800,74700,3000,3.90,,,20190307,03201907,766,No,0
"East Stroudsburg, PA MSA",020700,31,42,4231020700,PA,2019,03,07,"July, 2019",1,83400,78800,4600,5.50,,,20190307,03201907,767,No,0
"Erie, PA MSA",021500,31,42,4231021500,PA,2019,03,07,"July, 2019",1,128700,122800,5900,4.60,,,20190307,03201907,768,No,0
"Gettysburg, PA MSA",023900,31,42,4231023900,PA,2019,03,07,"July, 2019",1,55400,53600,1900,3.40,,,20190307,03201907,769,No,0
"Harrisburg-Carlisle, PA MSA",025420,31,42,4231025420,PA,2019,03,07,"July, 2019",1,301700,290000,11600,3.90,,,20190307,03201907,770,No,0
"Johnstown, PA MSA",027780,31,42,4231027780,PA,2019,03,07,"July, 2019",1,58000,54800,3200,5.50,,,20190307,03201907,771,No,0
"Lancaster, PA MSA",029540,31,42,4231029540,PA,2019,03,07,"July, 2019",1,285600,275400,10200,3.60,,,20190307,03201907,772,No,0
"Lebanon, PA MSA",030140,31,42,4231030140,PA,2019,03,07,"July, 2019",1,72700,69800,2900,3.90,,,20190307,03201907,773,No,0
"Montgomery-Bucks-Chester, PA Metro Division",033874,31,42,4231033874,PA,2019,03,07,"July, 2019",1,1090600,1051200,39400,3.60,,,20190307,03201907,774,No,0
"Philadelphia, PA Metro Division",037964,31,42,4231037964,PA,2019,03,07,"July, 2019",1,1024900,971400,53500,5.20,,,20190307,03201907,775,No,0
"Philadelphia, PA MSA - PA Part",037965,31,42,4231037965,PA,2019,03,07,"July, 2019",1,2115500,2020900,94600,4.50,,,20190307,03201907,776,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",037980,31,42,4231037980,PA,2019,03,07,"July, 2019",1,3136500,3008400,128000,4.10,,,20190307,03201907,777,No,0
"Pittsburgh, PA MSA",038300,31,42,4231038300,PA,2019,03,07,"July, 2019",1,1208800,1155700,53100,4.40,,,20190307,03201907,778,No,0
"Reading, PA MSA",039740,31,42,4231039740,PA,2019,03,07,"July, 2019",1,216100,206400,9700,4.50,,,20190307,03201907,779,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",042540,31,42,4231042540,PA,2019,03,07,"July, 2019",1,277000,261900,15100,5.40,,,20190307,03201907,780,No,0
"State College, PA MSA",044300,31,42,4231044300,PA,2019,03,07,"July, 2019",1,79600,76900,2700,3.40,,,20190307,03201907,781,No,0
"Williamsport, PA MSA",048700,31,42,4231048700,PA,2019,03,07,"July, 2019",1,56900,54200,2700,4.80,,,20190307,03201907,782,No,0
"York-Hanover, PA MSA",049620,31,42,4231049620,PA,2019,03,07,"July, 2019",1,235300,226100,9200,3.90,,,20190307,03201907,783,No,0
United States,000000,00,00,0000000000,US,2019,03,08,"August, 2019",1,163861000,157861000,6000000,3.70,63.2,60.8,20190308,03201908,784,No,0
Pennsylvania,000000,01,42,4201000000,PA,2019,03,08,"August, 2019",1,6504000,6210000,294000,4.50,63.3,60.4,20190308,03201908,785,No,0
Adams County,000001,04,42,4204000001,PA,2019,03,08,"August, 2019",1,55500,53600,1900,3.50,,,20190308,03201908,786,No,0
Allegheny County,000003,04,42,4204000003,PA,2019,03,08,"August, 2019",1,652100,624100,28000,4.30,,,20190308,03201908,787,No,0
Armstrong County,000005,04,42,4204000005,PA,2019,03,08,"August, 2019",1,32200,30600,1700,5.20,,,20190308,03201908,788,No,0
Beaver County,000007,04,42,4204000007,PA,2019,03,08,"August, 2019",1,84200,80300,3900,4.70,,,20190308,03201908,789,No,0
Bedford County,000009,04,42,4204000009,PA,2019,03,08,"August, 2019",1,23800,22600,1100,4.70,,,20190308,03201908,790,No,0
Berks County,000011,04,42,4204000011,PA,2019,03,08,"August, 2019",1,216400,206500,9900,4.60,,,20190308,03201908,791,No,0
Blair County,000013,04,42,4204000013,PA,2019,03,08,"August, 2019",1,59900,57000,2900,4.90,,,20190308,03201908,792,No,0
Bradford County,000015,04,42,4204000015,PA,2019,03,08,"August, 2019",1,28800,27600,1300,4.40,,,20190308,03201908,793,No,0
Bucks County,000017,04,42,4204000017,PA,2019,03,08,"August, 2019",1,346100,332500,13600,3.90,,,20190308,03201908,794,No,0
Butler County,000019,04,42,4204000019,PA,2019,03,08,"August, 2019",1,100300,96300,4000,4.00,,,20190308,03201908,795,No,0
Cambria County,000021,04,42,4204000021,PA,2019,03,08,"August, 2019",1,58000,54800,3200,5.60,,,20190308,03201908,796,No,0
Cameron County,000023,04,42,4204000023,PA,2019,03,08,"August, 2019",1,2100,2000,100,5.50,,,20190308,03201908,797,No,0
Carbon County,000025,04,42,4204000025,PA,2019,03,08,"August, 2019",1,32300,30500,1800,5.50,,,20190308,03201908,798,No,0
Centre County,000027,04,42,4204000027,PA,2019,03,08,"August, 2019",1,79800,77000,2800,3.50,,,20190308,03201908,799,No,0
Chester County,000029,04,42,4204000029,PA,2019,03,08,"August, 2019",1,289200,279900,9400,3.20,,,20190308,03201908,800,No,0
