Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
Northumberland County,97,4,42,4204000097,PA,2018,3,6,"June, 2018",1,43600,41300,2300,5.3,,,20180306,3201806,610,No,0
Perry County,99,4,42,4204000099,PA,2018,3,6,"June, 2018",1,24300,23300,1000,4,,,20180306,3201806,611,No,0
Philadelphia County,101,4,42,4204000101,PA,2018,3,6,"June, 2018",1,712800,670700,42100,5.9,,,20180306,3201806,612,No,0
Pike County,103,4,42,4204000103,PA,2018,3,6,"June, 2018",1,25100,23800,1400,5.4,,,20180306,3201806,613,No,0
Potter County,105,4,42,4204000105,PA,2018,3,6,"June, 2018",1,7200,6800,400,5.5,,,20180306,3201806,614,No,0
Schuylkill County,107,4,42,4204000107,PA,2018,3,6,"June, 2018",1,66300,62700,3600,5.4,,,20180306,3201806,615,No,0
Snyder County,109,4,42,4204000109,PA,2018,3,6,"June, 2018",1,20500,19700,800,3.9,,,20180306,3201806,616,No,0
Somerset County,111,4,42,4204000111,PA,2018,3,6,"June, 2018",1,33700,31900,1800,5.4,,,20180306,3201806,617,No,0
Sullivan County,113,4,42,4204000113,PA,2018,3,6,"June, 2018",1,2700,2600,200,5.9,,,20180306,3201806,618,No,0
Susquehanna County,115,4,42,4204000115,PA,2018,3,6,"June, 2018",1,20600,19800,800,4,,,20180306,3201806,619,No,0
Tioga County,117,4,42,4204000117,PA,2018,3,6,"June, 2018",1,18900,17900,1000,5.4,,,20180306,3201806,620,No,0
Union County,119,4,42,4204000119,PA,2018,3,6,"June, 2018",1,19900,19100,800,3.9,,,20180306,3201806,621,No,0
Venango County,121,4,42,4204000121,PA,2018,3,6,"June, 2018",1,22500,21300,1200,5.2,,,20180306,3201806,622,No,0
Warren County,123,4,42,4204000123,PA,2018,3,6,"June, 2018",1,19100,18200,900,4.5,,,20180306,3201806,623,No,0
Washington County,125,4,42,4204000125,PA,2018,3,6,"June, 2018",1,106300,101500,4800,4.5,,,20180306,3201806,624,No,0
Wayne County,127,4,42,4204000127,PA,2018,3,6,"June, 2018",1,22500,21400,1100,4.9,,,20180306,3201806,625,No,0
Westmoreland County,129,4,42,4204000129,PA,2018,3,6,"June, 2018",1,179800,171600,8200,4.6,,,20180306,3201806,626,No,0
Wyoming County,131,4,42,4204000131,PA,2018,3,6,"June, 2018",1,13600,13000,600,4.4,,,20180306,3201806,627,No,0
York County,133,4,42,4204000133,PA,2018,3,6,"June, 2018",1,234200,224800,9400,4,,,20180306,3201806,628,No,0
Berks County WDA,1,15,42,4215000001,PA,2018,3,6,"June, 2018",1,213100,203900,9200,4.3,,,20180306,3201806,629,No,0
Bucks County WDA,2,15,42,4215000002,PA,2018,3,6,"June, 2018",1,340600,327200,13400,3.9,,,20180306,3201806,630,No,0
Central WDA,3,15,42,4215000003,PA,2018,3,6,"June, 2018",1,302100,288500,13600,4.5,,,20180306,3201806,631,No,0
Chester County WDA,4,15,42,4215000004,PA,2018,3,6,"June, 2018",1,283100,273700,9400,3.3,,,20180306,3201806,632,No,0
Delaware County WDA,5,15,42,4215000005,PA,2018,3,6,"June, 2018",1,296500,283900,12600,4.3,,,20180306,3201806,633,No,0
Lackawanna County WDA,6,15,42,4215000006,PA,2018,3,6,"June, 2018",1,105600,100600,5000,4.7,,,20180306,3201806,634,No,0
Lancaster County WDA,7,15,42,4215000007,PA,2018,3,6,"June, 2018",1,282400,272500,9900,3.5,,,20180306,3201806,635,No,0
Lehigh Valley WDA,8,15,42,4215000008,PA,2018,3,6,"June, 2018",1,351000,334300,16800,4.8,,,20180306,3201806,636,No,0
Luzerne-Schuylkill Counties WDA,9,15,42,4215000009,PA,2018,3,6,"June, 2018",1,224500,212100,12400,5.5,,,20180306,3201806,637,No,0
Montgomery County WDA,10,15,42,4215000010,PA,2018,3,6,"June, 2018",1,450400,433900,16500,3.7,,,20180306,3201806,638,No,0
North Central WDA,11,15,42,4215000011,PA,2018,3,6,"June, 2018",1,83700,79300,4400,5.2,,,20180306,3201806,639,No,0
Northern Tier WDA,12,15,42,4215000012,PA,2018,3,6,"June, 2018",1,84900,80900,3900,4.7,,,20180306,3201806,640,No,0
Northwest WDA,13,15,42,4215000013,PA,2018,3,6,"June, 2018",1,229000,217600,11400,5,,,20180306,3201806,641,No,0
Philadelphia County WDA,14,15,42,4215000014,PA,2018,3,6,"June, 2018",1,712800,670700,42100,5.9,,,20180306,3201806,642,No,0
Pocono Counties WDA,15,15,42,4215000015,PA,2018,3,6,"June, 2018",1,161600,153000,8600,5.3,,,20180306,3201806,643,No,0
South Central WDA,16,15,42,4215000016,PA,2018,3,6,"June, 2018",1,748700,719300,29400,3.9,,,20180306,3201806,644,No,0
Southern Alleghenies WDA,17,15,42,4215000017,PA,2018,3,6,"June, 2018",1,202900,192600,10300,5.1,,,20180306,3201806,645,No,0
Southwest Corner WDA,18,15,42,4215000018,PA,2018,3,6,"June, 2018",1,206400,196800,9600,4.7,,,20180306,3201806,646,No,0
Three Rivers WDA,19,15,42,4215000019,PA,2018,3,6,"June, 2018",1,644400,616900,27500,4.3,,,20180306,3201806,647,No,0
Tri-County WDA,20,15,42,4215000020,PA,2018,3,6,"June, 2018",1,170000,162300,7800,4.6,,,20180306,3201806,648,No,0
West Central WDA,21,15,42,4215000021,PA,2018,3,6,"June, 2018",1,91200,86700,4600,5,,,20180306,3201806,649,No,0
Westmoreland and Fayette Counties WDA,22,15,42,4215000022,PA,2018,3,6,"June, 2018",1,236500,224900,11600,4.9,,,20180306,3201806,650,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",10900,31,42,4231010900,PA,2018,3,6,"June, 2018",1,437400,417100,20200,4.6,,,20180306,3201806,651,No,0
"Altoona, PA MSA",11020,31,42,4231011020,PA,2018,3,6,"June, 2018",1,59500,56900,2700,4.5,,,20180306,3201806,652,No,0
"Bloomsburg-Berwick, PA MSA",14100,31,42,4231014100,PA,2018,3,6,"June, 2018",1,42700,40800,2000,4.6,,,20180306,3201806,653,No,0
"Chambersburg-Waynesboro, PA MSA",16540,31,42,4231016540,PA,2018,3,6,"June, 2018",1,77000,74000,3000,3.9,,,20180306,3201806,654,No,0
"East Stroudsburg, PA MSA",20700,31,42,4231020700,PA,2018,3,6,"June, 2018",1,82400,77800,4600,5.5,,,20180306,3201806,655,No,0
"Erie, PA MSA",21500,31,42,4231021500,PA,2018,3,6,"June, 2018",1,129000,122800,6200,4.8,,,20180306,3201806,656,No,0
"Gettysburg, PA MSA",23900,31,42,4231023900,PA,2018,3,6,"June, 2018",1,55200,53400,1800,3.3,,,20180306,3201806,657,No,0
"Harrisburg-Carlisle, PA MSA",25420,31,42,4231025420,PA,2018,3,6,"June, 2018",1,297000,285700,11200,3.8,,,20180306,3201806,658,No,0
"Johnstown, PA MSA",27780,31,42,4231027780,PA,2018,3,6,"June, 2018",1,58300,55200,3200,5.4,,,20180306,3201806,659,No,0
"Lancaster, PA MSA",29540,31,42,4231029540,PA,2018,3,6,"June, 2018",1,282400,272500,9900,3.5,,,20180306,3201806,660,No,0
"Lebanon, PA MSA",30140,31,42,4231030140,PA,2018,3,6,"June, 2018",1,71300,68600,2700,3.8,,,20180306,3201806,661,No,0
"Montgomery-Bucks-Chester, PA Metro Division",33874,31,42,4231033874,PA,2018,3,6,"June, 2018",1,1073000,1034600,38300,3.6,,,20180306,3201806,662,No,0
"Philadelphia, PA Metro Division",37964,31,42,4231037964,PA,2018,3,6,"June, 2018",1,1006900,953500,53300,5.3,,,20180306,3201806,663,No,0
"Philadelphia, PA MSA - PA Part",37965,31,42,4231037965,PA,2018,3,6,"June, 2018",1,2082600,1988300,94300,4.5,,,20180306,3201806,664,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37980,31,42,4231037980,PA,2018,3,6,"June, 2018",1,3084700,2953000,131700,4.3,,,20180306,3201806,665,No,0
"Pittsburgh, PA MSA",38300,31,42,4231038300,PA,2018,3,6,"June, 2018",1,1200500,1148100,52400,4.4,,,20180306,3201806,666,No,0
"Reading, PA MSA",39740,31,42,4231039740,PA,2018,3,6,"June, 2018",1,213100,203900,9200,4.3,,,20180306,3201806,667,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",42540,31,42,4231042540,PA,2018,3,6,"June, 2018",1,277600,263200,14400,5.2,,,20180306,3201806,668,No,0
"State College, PA MSA",44300,31,42,4231044300,PA,2018,3,6,"June, 2018",1,79400,76700,2700,3.4,,,20180306,3201806,669,No,0
"Williamsport, PA MSA",48700,31,42,4231048700,PA,2018,3,6,"June, 2018",1,57200,54400,2800,4.9,,,20180306,3201806,670,No,0
"York-Hanover, PA MSA",49620,31,42,4231049620,PA,2018,3,6,"June, 2018",1,234200,224800,9400,4,,,20180306,3201806,671,No,0
United States,0,0,0,0,US,2018,3,7,"July, 2018",1,162316000,156186000,6130000,3.8,63,60.6,20180307,3201807,672,No,0
Pennsylvania,0,1,42,4201000000,PA,2018,3,7,"July, 2018",1,6435000,6154000,281000,4.4,62.7,59.9,20180307,3201807,673,No,0
Adams County,1,4,42,4204000001,PA,2018,3,7,"July, 2018",1,55300,53400,1900,3.4,,,20180307,3201807,674,No,0
Allegheny County,3,4,42,4204000003,PA,2018,3,7,"July, 2018",1,646700,620300,26500,4.1,,,20180307,3201807,675,No,0
Armstrong County,5,4,42,4204000005,PA,2018,3,7,"July, 2018",1,32200,30600,1600,5,,,20180307,3201807,676,No,0
Beaver County,7,4,42,4204000007,PA,2018,3,7,"July, 2018",1,83800,80000,3800,4.6,,,20180307,3201807,677,No,0
Bedford County,9,4,42,4204000009,PA,2018,3,7,"July, 2018",1,23800,22700,1100,4.5,,,20180307,3201807,678,No,0
Berks County,11,4,42,4204000011,PA,2018,3,7,"July, 2018",1,213400,204200,9200,4.3,,,20180307,3201807,679,No,0
Blair County,13,4,42,4204000013,PA,2018,3,7,"July, 2018",1,59500,56800,2700,4.5,,,20180307,3201807,680,No,0
Bradford County,15,4,42,4204000015,PA,2018,3,7,"July, 2018",1,29100,27800,1300,4.4,,,20180307,3201807,681,No,0
Bucks County,17,4,42,4204000017,PA,2018,3,7,"July, 2018",1,341800,328900,13000,3.8,,,20180307,3201807,682,No,0
Butler County,19,4,42,4204000019,PA,2018,3,7,"July, 2018",1,99500,95600,4000,4,,,20180307,3201807,683,No,0
Cambria County,21,4,42,4204000021,PA,2018,3,7,"July, 2018",1,58300,55100,3200,5.4,,,20180307,3201807,684,No,0
Cameron County,23,4,42,4204000023,PA,2018,3,7,"July, 2018",1,2200,2000,100,5.3,,,20180307,3201807,685,No,0
Carbon County,25,4,42,4204000025,PA,2018,3,7,"July, 2018",1,31800,30100,1600,5.2,,,20180307,3201807,686,No,0
Centre County,27,4,42,4204000027,PA,2018,3,7,"July, 2018",1,79600,76900,2700,3.4,,,20180307,3201807,687,No,0
Chester County,29,4,42,4204000029,PA,2018,3,7,"July, 2018",1,284300,275200,9100,3.2,,,20180307,3201807,688,No,0
Clarion County,31,4,42,4204000031,PA,2018,3,7,"July, 2018",1,17500,16600,900,4.9,,,20180307,3201807,689,No,0
Clearfield County,33,4,42,4204000033,PA,2018,3,7,"July, 2018",1,35900,34100,1800,5.1,,,20180307,3201807,690,No,0
Clinton County,35,4,42,4204000035,PA,2018,3,7,"July, 2018",1,18400,17400,1000,5.5,,,20180307,3201807,691,No,0
Columbia County,37,4,42,4204000037,PA,2018,3,7,"July, 2018",1,33700,32100,1600,4.9,,,20180307,3201807,692,No,0
Crawford County,39,4,42,4204000039,PA,2018,3,7,"July, 2018",1,39100,37400,1800,4.6,,,20180307,3201807,693,No,0
Cumberland County,41,4,42,4204000041,PA,2018,3,7,"July, 2018",1,131000,126600,4400,3.3,,,20180307,3201807,694,No,0
Dauphin County,43,4,42,4204000043,PA,2018,3,7,"July, 2018",1,143000,137300,5700,4,,,20180307,3201807,695,No,0
Delaware County,45,4,42,4204000045,PA,2018,3,7,"July, 2018",1,296700,284700,12000,4.1,,,20180307,3201807,696,No,0
Elk County,47,4,42,4204000047,PA,2018,3,7,"July, 2018",1,16000,15300,600,3.9,,,20180307,3201807,697,No,0
Erie County,49,4,42,4204000049,PA,2018,3,7,"July, 2018",1,129000,122900,6100,4.7,,,20180307,3201807,698,No,0
Fayette County,51,4,42,4204000051,PA,2018,3,7,"July, 2018",1,57000,53600,3300,5.9,,,20180307,3201807,699,No,0
Forest County,53,4,42,4204000053,PA,2018,3,7,"July, 2018",1,1800,1700,100,6.2,,,20180307,3201807,700,No,0
Franklin County,55,4,42,4204000055,PA,2018,3,7,"July, 2018",1,77200,74200,3000,3.9,,,20180307,3201807,701,No,0
Fulton County,57,4,42,4204000057,PA,2018,3,7,"July, 2018",1,8000,7600,300,4,,,20180307,3201807,702,No,0
Greene County,59,4,42,4204000059,PA,2018,3,7,"July, 2018",1,16600,15800,800,4.9,,,20180307,3201807,703,No,0
Huntingdon County,61,4,42,4204000061,PA,2018,3,7,"July, 2018",1,19900,18900,1000,5.3,,,20180307,3201807,704,No,0
Indiana County,63,4,42,4204000063,PA,2018,3,7,"July, 2018",1,38900,37000,1900,4.8,,,20180307,3201807,705,No,0
Jefferson County,65,4,42,4204000065,PA,2018,3,7,"July, 2018",1,20700,19700,1000,4.8,,,20180307,3201807,706,No,0
Juniata County,67,4,42,4204000067,PA,2018,3,7,"July, 2018",1,12600,12100,500,3.9,,,20180307,3201807,707,No,0
Lackawanna County,69,4,42,4204000069,PA,2018,3,7,"July, 2018",1,105600,100700,4900,4.6,,,20180307,3201807,708,No,0
Lancaster County,71,4,42,4204000071,PA,2018,3,7,"July, 2018",1,283100,273200,9900,3.5,,,20180307,3201807,709,No,0
Lawrence County,73,4,42,4204000073,PA,2018,3,7,"July, 2018",1,40900,38900,2100,5.1,,,20180307,3201807,710,No,0
Lebanon County,75,4,42,4204000075,PA,2018,3,7,"July, 2018",1,71500,68700,2700,3.8,,,20180307,3201807,711,No,0
Lehigh County,77,4,42,4204000077,PA,2018,3,7,"July, 2018",1,191400,182300,9100,4.7,,,20180307,3201807,712,No,0
Luzerne County,79,4,42,4204000079,PA,2018,3,7,"July, 2018",1,158600,149700,8900,5.6,,,20180307,3201807,713,No,0
Lycoming County,81,4,42,4204000081,PA,2018,3,7,"July, 2018",1,57100,54300,2800,4.8,,,20180307,3201807,714,No,0
McKean County,83,4,42,4204000083,PA,2018,3,7,"July, 2018",1,17900,17100,900,4.8,,,20180307,3201807,715,No,0
Mercer County,85,4,42,4204000085,PA,2018,3,7,"July, 2018",1,50100,47700,2400,4.8,,,20180307,3201807,716,No,0
Mifflin County,87,4,42,4204000087,PA,2018,3,7,"July, 2018",1,20900,19900,1000,4.9,,,20180307,3201807,717,No,0
Monroe County,89,4,42,4204000089,PA,2018,3,7,"July, 2018",1,82400,77900,4500,5.5,,,20180307,3201807,718,No,0
Montgomery County,91,4,42,4204000091,PA,2018,3,7,"July, 2018",1,451700,435900,15700,3.5,,,20180307,3201807,719,No,0
Montour County,93,4,42,4204000093,PA,2018,3,7,"July, 2018",1,9200,8800,300,3.5,,,20180307,3201807,720,No,0
Northampton County,95,4,42,4204000095,PA,2018,3,7,"July, 2018",1,159800,152700,7100,4.5,,,20180307,3201807,721,No,0
Northumberland County,97,4,42,4204000097,PA,2018,3,7,"July, 2018",1,43400,41200,2200,5.2,,,20180307,3201807,722,No,0
Perry County,99,4,42,4204000099,PA,2018,3,7,"July, 2018",1,24300,23400,900,3.8,,,20180307,3201807,723,No,0
Philadelphia County,101,4,42,4204000101,PA,2018,3,7,"July, 2018",1,712600,672300,40300,5.7,,,20180307,3201807,724,No,0
Pike County,103,4,42,4204000103,PA,2018,3,7,"July, 2018",1,25200,23800,1300,5.3,,,20180307,3201807,725,No,0
Potter County,105,4,42,4204000105,PA,2018,3,7,"July, 2018",1,7300,6900,400,5.4,,,20180307,3201807,726,No,0
Schuylkill County,107,4,42,4204000107,PA,2018,3,7,"July, 2018",1,66400,62900,3400,5.2,,,20180307,3201807,727,No,0
Snyder County,109,4,42,4204000109,PA,2018,3,7,"July, 2018",1,20600,19800,800,4,,,20180307,3201807,728,No,0
Somerset County,111,4,42,4204000111,PA,2018,3,7,"July, 2018",1,33800,32000,1800,5.2,,,20180307,3201807,729,No,0
Sullivan County,113,4,42,4204000113,PA,2018,3,7,"July, 2018",1,2700,2600,100,4.9,,,20180307,3201807,730,No,0
Susquehanna County,115,4,42,4204000115,PA,2018,3,7,"July, 2018",1,20600,19800,800,4,,,20180307,3201807,731,No,0
Tioga County,117,4,42,4204000117,PA,2018,3,7,"July, 2018",1,19000,18100,1000,5.1,,,20180307,3201807,732,No,0
Union County,119,4,42,4204000119,PA,2018,3,7,"July, 2018",1,19900,19100,700,3.7,,,20180307,3201807,733,No,0
Venango County,121,4,42,4204000121,PA,2018,3,7,"July, 2018",1,22400,21300,1100,4.9,,,20180307,3201807,734,No,0
Warren County,123,4,42,4204000123,PA,2018,3,7,"July, 2018",1,19200,18400,800,4.3,,,20180307,3201807,735,No,0
Washington County,125,4,42,4204000125,PA,2018,3,7,"July, 2018",1,106600,102000,4600,4.3,,,20180307,3201807,736,No,0
Wayne County,127,4,42,4204000127,PA,2018,3,7,"July, 2018",1,22600,21500,1100,4.8,,,20180307,3201807,737,No,0
Westmoreland County,129,4,42,4204000129,PA,2018,3,7,"July, 2018",1,180500,172500,8000,4.4,,,20180307,3201807,738,No,0
Wyoming County,131,4,42,4204000131,PA,2018,3,7,"July, 2018",1,13700,13000,600,4.6,,,20180307,3201807,739,No,0
York County,133,4,42,4204000133,PA,2018,3,7,"July, 2018",1,234400,225000,9400,4,,,20180307,3201807,740,No,0
Berks County WDA,1,15,42,4215000001,PA,2018,3,7,"July, 2018",1,213400,204200,9200,4.3,,,20180307,3201807,741,No,0
Bucks County WDA,2,15,42,4215000002,PA,2018,3,7,"July, 2018",1,341800,328900,13000,3.8,,,20180307,3201807,742,No,0
Central WDA,3,15,42,4215000003,PA,2018,3,7,"July, 2018",1,302800,289700,13200,4.4,,,20180307,3201807,743,No,0
Chester County WDA,4,15,42,4215000004,PA,2018,3,7,"July, 2018",1,284300,275200,9100,3.2,,,20180307,3201807,744,No,0
Delaware County WDA,5,15,42,4215000005,PA,2018,3,7,"July, 2018",1,296700,284700,12000,4.1,,,20180307,3201807,745,No,0
Lackawanna County WDA,6,15,42,4215000006,PA,2018,3,7,"July, 2018",1,105600,100700,4900,4.6,,,20180307,3201807,746,No,0
Lancaster County WDA,7,15,42,4215000007,PA,2018,3,7,"July, 2018",1,283100,273200,9900,3.5,,,20180307,3201807,747,No,0
Lehigh Valley WDA,8,15,42,4215000008,PA,2018,3,7,"July, 2018",1,351400,335000,16400,4.7,,,20180307,3201807,748,No,0
Luzerne-Schuylkill Counties WDA,9,15,42,4215000009,PA,2018,3,7,"July, 2018",1,224900,212700,12200,5.4,,,20180307,3201807,749,No,0
Montgomery County WDA,10,15,42,4215000010,PA,2018,3,7,"July, 2018",1,451700,435900,15700,3.5,,,20180307,3201807,750,No,0
North Central WDA,11,15,42,4215000011,PA,2018,3,7,"July, 2018",1,84000,79800,4200,5,,,20180307,3201807,751,No,0
Northern Tier WDA,12,15,42,4215000012,PA,2018,3,7,"July, 2018",1,85000,81200,3800,4.5,,,20180307,3201807,752,No,0
Northwest WDA,13,15,42,4215000013,PA,2018,3,7,"July, 2018",1,229600,218800,10800,4.7,,,20180307,3201807,753,No,0
Philadelphia County WDA,14,15,42,4215000014,PA,2018,3,7,"July, 2018",1,712600,672300,40300,5.7,,,20180307,3201807,754,No,0
Pocono Counties WDA,15,15,42,4215000015,PA,2018,3,7,"July, 2018",1,161900,153400,8500,5.2,,,20180307,3201807,755,No,0
South Central WDA,16,15,42,4215000016,PA,2018,3,7,"July, 2018",1,750200,721800,28400,3.8,,,20180307,3201807,756,No,0
Southern Alleghenies WDA,17,15,42,4215000017,PA,2018,3,7,"July, 2018",1,203500,193500,10000,4.9,,,20180307,3201807,757,No,0
Southwest Corner WDA,18,15,42,4215000018,PA,2018,3,7,"July, 2018",1,207100,198000,9200,4.4,,,20180307,3201807,758,No,0
Three Rivers WDA,19,15,42,4215000019,PA,2018,3,7,"July, 2018",1,646700,620300,26500,4.1,,,20180307,3201807,759,No,0
Tri-County WDA,20,15,42,4215000020,PA,2018,3,7,"July, 2018",1,170800,163300,7500,4.4,,,20180307,3201807,760,No,0
West Central WDA,21,15,42,4215000021,PA,2018,3,7,"July, 2018",1,91000,86500,4500,4.9,,,20180307,3201807,761,No,0
Westmoreland and Fayette Counties WDA,22,15,42,4215000022,PA,2018,3,7,"July, 2018",1,237400,226200,11300,4.8,,,20180307,3201807,762,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",10900,31,42,4231010900,PA,2018,3,7,"July, 2018",1,437800,417700,20100,4.6,,,20180307,3201807,763,No,0
"Altoona, PA MSA",11020,31,42,4231011020,PA,2018,3,7,"July, 2018",1,59500,56800,2700,4.5,,,20180307,3201807,764,No,0
"Bloomsburg-Berwick, PA MSA",14100,31,42,4231014100,PA,2018,3,7,"July, 2018",1,42700,40800,2000,4.6,,,20180307,3201807,765,No,0
"Chambersburg-Waynesboro, PA MSA",16540,31,42,4231016540,PA,2018,3,7,"July, 2018",1,77200,74200,3000,3.9,,,20180307,3201807,766,No,0
"East Stroudsburg, PA MSA",20700,31,42,4231020700,PA,2018,3,7,"July, 2018",1,82400,77900,4500,5.5,,,20180307,3201807,767,No,0
"Erie, PA MSA",21500,31,42,4231021500,PA,2018,3,7,"July, 2018",1,129000,122900,6100,4.7,,,20180307,3201807,768,No,0
"Gettysburg, PA MSA",23900,31,42,4231023900,PA,2018,3,7,"July, 2018",1,55300,53400,1900,3.4,,,20180307,3201807,769,No,0
"Harrisburg-Carlisle, PA MSA",25420,31,42,4231025420,PA,2018,3,7,"July, 2018",1,297600,286400,11200,3.8,,,20180307,3201807,770,No,0
"Johnstown, PA MSA",27780,31,42,4231027780,PA,2018,3,7,"July, 2018",1,58300,55100,3200,5.4,,,20180307,3201807,771,No,0
"Lancaster, PA MSA",29540,31,42,4231029540,PA,2018,3,7,"July, 2018",1,283100,273200,9900,3.5,,,20180307,3201807,772,No,0
"Lebanon, PA MSA",30140,31,42,4231030140,PA,2018,3,7,"July, 2018",1,71500,68700,2700,3.8,,,20180307,3201807,773,No,0
"Montgomery-Bucks-Chester, PA Metro Division",33874,31,42,4231033874,PA,2018,3,7,"July, 2018",1,1074700,1036500,38200,3.6,,,20180307,3201807,774,No,0
"Philadelphia, PA Metro Division",37964,31,42,4231037964,PA,2018,3,7,"July, 2018",1,1008000,955300,52700,5.2,,,20180307,3201807,775,No,0
"Philadelphia, PA MSA - PA Part",37965,31,42,4231037965,PA,2018,3,7,"July, 2018",1,2087500,1996100,91400,4.4,,,20180307,3201807,776,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37980,31,42,4231037980,PA,2018,3,7,"July, 2018",1,3086300,2956500,129900,4.2,,,20180307,3201807,777,No,0
"Pittsburgh, PA MSA",38300,31,42,4231038300,PA,2018,3,7,"July, 2018",1,1200600,1148700,52000,4.3,,,20180307,3201807,778,No,0
"Reading, PA MSA",39740,31,42,4231039740,PA,2018,3,7,"July, 2018",1,213400,204200,9200,4.3,,,20180307,3201807,779,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",42540,31,42,4231042540,PA,2018,3,7,"July, 2018",1,277200,262800,14500,5.2,,,20180307,3201807,780,No,0
"State College, PA MSA",44300,31,42,4231044300,PA,2018,3,7,"July, 2018",1,79600,76900,2700,3.4,,,20180307,3201807,781,No,0
"Williamsport, PA MSA",48700,31,42,4231048700,PA,2018,3,7,"July, 2018",1,57100,54300,2800,4.8,,,20180307,3201807,782,No,0
"York-Hanover, PA MSA",49620,31,42,4231049620,PA,2018,3,7,"July, 2018",1,234400,225000,9400,4,,,20180307,3201807,783,No,0
United States,0,0,0,0,US,2018,3,8,"August, 2018",1,161735000,155567000,6167000,3.8,62.7,60.3,20180308,3201808,784,No,0
Pennsylvania,0,1,42,4201000000,PA,2018,3,8,"August, 2018",1,6440000,6159000,281000,4.4,62.7,60,20180308,3201808,785,No,0
Adams County,1,4,42,4204000001,PA,2018,3,8,"August, 2018",1,55300,53400,1900,3.4,,,20180308,3201808,786,No,0
Allegheny County,3,4,42,4204000003,PA,2018,3,8,"August, 2018",1,643200,616800,26300,4.1,,,20180308,3201808,787,No,0
Armstrong County,5,4,42,4204000005,PA,2018,3,8,"August, 2018",1,31900,30400,1600,4.9,,,20180308,3201808,788,No,0
Beaver County,7,4,42,4204000007,PA,2018,3,8,"August, 2018",1,83300,79600,3800,4.5,,,20180308,3201808,789,No,0
Bedford County,9,4,42,4204000009,PA,2018,3,8,"August, 2018",1,23700,22600,1100,4.6,,,20180308,3201808,790,No,0
Berks County,11,4,42,4204000011,PA,2018,3,8,"August, 2018",1,213600,204300,9200,4.3,,,20180308,3201808,791,No,0
Blair County,13,4,42,4204000013,PA,2018,3,8,"August, 2018",1,59500,56800,2700,4.5,,,20180308,3201808,792,No,0
Bradford County,15,4,42,4204000015,PA,2018,3,8,"August, 2018",1,29000,27700,1300,4.5,,,20180308,3201808,793,No,0
Bucks County,17,4,42,4204000017,PA,2018,3,8,"August, 2018",1,340100,327200,12900,3.8,,,20180308,3201808,794,No,0
Butler County,19,4,42,4204000019,PA,2018,3,8,"August, 2018",1,98900,95100,3900,3.9,,,20180308,3201808,795,No,0
Cambria County,21,4,42,4204000021,PA,2018,3,8,"August, 2018",1,58200,55100,3200,5.4,,,20180308,3201808,796,No,0
Cameron County,23,4,42,4204000023,PA,2018,3,8,"August, 2018",1,2100,2000,100,5,,,20180308,3201808,797,No,0
Carbon County,25,4,42,4204000025,PA,2018,3,8,"August, 2018",1,31700,30100,1700,5.2,,,20180308,3201808,798,No,0
Centre County,27,4,42,4204000027,PA,2018,3,8,"August, 2018",1,79800,77100,2700,3.3,,,20180308,3201808,799,No,0
Chester County,29,4,42,4204000029,PA,2018,3,8,"August, 2018",1,283200,274200,8900,3.2,,,20180308,3201808,800,No,0
Clarion County,31,4,42,4204000031,PA,2018,3,8,"August, 2018",1,17400,16500,900,5,,,20180308,3201808,801,No,0
Clearfield County,33,4,42,4204000033,PA,2018,3,8,"August, 2018",1,35800,34000,1800,5,,,20180308,3201808,802,No,0
Clinton County,35,4,42,4204000035,PA,2018,3,8,"August, 2018",1,18400,17400,1000,5.4,,,20180308,3201808,803,No,0
Columbia County,37,4,42,4204000037,PA,2018,3,8,"August, 2018",1,33600,32000,1600,4.7,,,20180308,3201808,804,No,0
Crawford County,39,4,42,4204000039,PA,2018,3,8,"August, 2018",1,39000,37200,1800,4.7,,,20180308,3201808,805,No,0
Cumberland County,41,4,42,4204000041,PA,2018,3,8,"August, 2018",1,130800,126500,4300,3.3,,,20180308,3201808,806,No,0
Dauphin County,43,4,42,4204000043,PA,2018,3,8,"August, 2018",1,142800,137100,5700,4,,,20180308,3201808,807,No,0
Delaware County,45,4,42,4204000045,PA,2018,3,8,"August, 2018",1,295700,283700,12000,4.1,,,20180308,3201808,808,No,0
Elk County,47,4,42,4204000047,PA,2018,3,8,"August, 2018",1,15800,15200,600,3.8,,,20180308,3201808,809,No,0
Erie County,49,4,42,4204000049,PA,2018,3,8,"August, 2018",1,129100,123000,6100,4.7,,,20180308,3201808,810,No,0
Fayette County,51,4,42,4204000051,PA,2018,3,8,"August, 2018",1,56600,53300,3300,5.9,,,20180308,3201808,811,No,0
Forest County,53,4,42,4204000053,PA,2018,3,8,"August, 2018",1,1800,1700,100,6.1,,,20180308,3201808,812,No,0
